loss,id
1820.3784,137168
4244.326,137176
3292.4526,137179
2383.7312,137189
2902.0835,137190
3785.9585,137198
2881.5261,137200
1463.6028,137209
1357.621,137212
2832.554,137213
7179.49,137217
1293.3688,137218
1130.728,137226
1174.3356,137231
2476.8486,137232
2779.301,137234
1994.3259,137243
1395.5599,137244
1340.4824,137258
2309.097,137260
4355.2515,137263
3600.5056,137267
2908.3113,137270
602.7965,137272
1700.5527,137282
2779.088,137283
1712.4591,137288
1718.0492,137304
6417.1025,137309
1753.919,137312
1071.4303,137339
2405.6565,137342
1497.591,137344
1499.2358,137345
2431.7576,137347
1667.3849,137354
3156.5935,137357
1783.3179,137359
2327.4995,137360
3354.993,137366
1934.0232,137372
2376.1555,137374
2218.5515,137375
5131.345,137381
2177.484,137383
1395.3225,137385
6450.4175,137395
1998.7964,137405
737.93164,137409
3509.6853,137416
1438.9149,137417
2085.923,137423
2147.709,137425
1089.4519,137433
2444.4402,137435
3978.6553,137443
2370.206,137444
4673.0396,137452
1580.6497,137463
2254.8967,137464
2493.2896,137467
4755.7305,137471
987.88635,137478
1829.3986,137483
3548.077,137484
1234.7288,137489
4156.0176,137492
977.5978,137493
1286.4596,137495
7104.8696,137499
844.5298,137500
7157.7407,137501
1045.4517,137508
1494.4587,137512
2128.0752,137521
1460.0061,137526
1848.7424,137528
1275.4596,137530
1257.9216,137532
3788.757,137534
1010.18835,137545
1540.8647,137546
1044.9974,137547
2561.3667,137556
1632.3329,137559
6384.4756,137563
2063.6997,137571
3080.111,137574
2478.1868,137587
855.76697,137592
1539.2401,137598
10672.065,137607
1684.8007,137608
1971.7397,137609
1310.2626,137612
5181.2466,137613
3695.2988,137616
2768.937,137621
2900.3652,137622
921.323,137624
1326.7643,137631
941.5742,137632
1485.2222,137633
1736.6808,137642
752.36395,137643
1019.016,137647
1101.4014,137648
1682.32,137650
996.72925,137651
1964.573,137652
1323.8477,137654
2491.3496,137657
1732.6871,137667
1368.9283,137668
6004.1226,137674
702.7035,137681
910.4735,137683
2681.0483,137684
4639.44,137688
2356.3625,137691
1783.1515,137693
1890.0918,137694
10686.041,137696
2361.43,137697
2991.4895,137699
1981.2566,137709
1621.9685,137711
2339.7837,137716
4006.997,137718
1777.6027,137729
5056.144,137733
1906.9888,137739
915.9968,137741
4065.2065,137747
10932.979,137749
2295.6982,137754
1277.4055,137760
5842.2773,137768
1737.5269,137771
4154.871,137781
3646.9517,137784
2137.9685,137793
5144.7188,137795
3537.7253,137796
3209.696,137797
2652.5671,137800
1256.4916,137801
891.4674,137817
1392.0184,137823
3682.6702,137824
2118.749,137825
981.2009,137829
1269.2126,137834
2084.17,137836
1227.3523,137839
2263.3066,137840
1986.4937,137841
1472.2169,137850
2236.4026,137854
2538.664,137859
1656.2291,137861
1980.0046,137880
8449.939,137884
1470.8627,137886
1218.429,137890
879.14404,137892
1386.2935,137895
2824.7554,137900
3170.3704,137903
930.58057,137905
2319.029,137906
3756.856,137914
2336.4893,137915
1445.7006,137918
5254.252,137920
2893.333,137924
2577.239,137927
4837.585,137934
1603.6603,137941
6225.9194,137949
806.2019,137953
2320.394,137954
1217.99,137955
5543.876,137958
1510.7251,137978
1520.5616,137988
2817.7969,137990
2067.579,137997
5015.5537,138003
4908.987,138010
2581.0437,138018
2353.5361,138024
1100.3667,138029
3110.5066,138035
3348.4185,138039
1451.8408,138040
1089.8934,138046
1846.4723,138047
3679.9053,138056
9956.665,138057
2579.7366,138058
1498.455,138066
1110.3844,138067
2446.908,138070
598.5613,138075
5695.676,138077
9229.209,138083
6161.5786,138084
1598.781,138111
6164.619,138114
3757.2295,138126
1167.5187,138127
1392.8909,138128
2711.7737,138129
3491.7214,138132
1884.8103,138135
1252.9781,138136
2319.2092,138141
1531.6954,138150
1471.517,138151
1068.9736,138152
1417.878,138153
6707.51,138156
5527.1655,138162
2263.215,138165
2433.0881,138167
3063.2375,138181
2881.6025,138189
1930.7461,138194
4463.463,138204
2517.1365,138206
2188.7463,138211
2555.9392,138215
1842.3662,138226
1831.2524,138236
1992.8491,138237
2617.0706,138240
1003.032,138243
1333.185,138245
1014.9585,138249
8231.243,138257
3941.3076,138258
4488.766,138276
3419.0051,138279
7062.186,138280
1347.6123,138284
3296.0283,138289
2259.5532,138295
1047.9692,138297
5858.37,138299
17879.123,138307
975.5724,138308
1717.5929,138315
2912.9954,138319
835.7594,138321
2995.924,138324
6658.8027,138328
8391.83,138329
1570.2391,138340
4108.1064,138349
4845.9897,138353
3180.5137,138356
1337.0955,138362
1174.0118,138380
1874.606,138385
3454.6387,138386
4745.7397,138390
2398.5034,138391
1451.5604,138396
689.99506,138399
2808.8108,138400
3728.1758,138403
3279.1719,138410
6037.0176,138415
1226.1475,138418
1247.1141,138434
3238.1072,138442
1093.6052,138453
1614.9242,138458
1160.6058,138461
1825.655,138466
832.5625,138469
2410.1182,138473
4469.088,138477
2206.7651,138479
3198.9238,138485
2910.5442,138486
949.86194,138488
2168.1482,138493
1371.7117,138494
1718.1508,138511
2412.3533,138512
10735.289,138515
1026.9318,138518
888.42346,138520
1566.3461,138522
1730.8062,138534
1999.4202,138539
1938.0107,138542
3779.6458,138543
3369.7136,138547
5535.282,138552
2976.4348,138558
998.41956,138561
1117.799,138565
1393.2737,138566
2427.1274,138567
1097.4835,138572
1618.1282,138573
3196.377,138580
790.3311,138586
1830.715,138587
1268.62,138588
1343.8783,138591
2120.1924,138593
2158.2095,138595
1994.9863,138598
3303.3577,138600
2537.8376,138606
3745.4612,138624
656.58905,138627
1439.8163,138628
1393.6787,138630
3299.7979,138637
3781.5134,138638
824.48303,138644
1700.3335,138653
1788.8411,138661
1312.9309,138667
5687.4106,138668
1935.0217,138670
648.1773,138672
900.22,138678
2056.2737,138686
2205.495,138690
3498.4097,138697
2923.7788,138701
4141.382,138703
610.8039,138712
1856.8081,138717
3367.6238,138718
4512.6333,138721
787.77496,138724
1749.4343,138729
1433.547,138738
813.13086,138742
965.2594,138743
4231.963,138745
5282.4756,138755
2564.895,138756
3571.9514,138762
2578.2046,138769
1304.1874,138770
11846.738,138772
4049.145,138778
1387.8737,138780
2473.073,138781
9820.173,138787
1878.2803,138791
2000.1819,138795
1940.8335,138797
1419.4441,138798
3631.2378,138803
1396.77,138804
5675.3853,138808
3780.6592,138811
2205.5535,138815
3528.5508,138818
1464.1002,138822
1206.3829,138829
2326.2751,138830
1073.6152,138831
1011.6405,138836
2459.9094,138843
5999.6924,138849
5182.612,138852
3682.7812,138871
1710.8904,138877
6656.1675,138883
2584.1458,138885
7980.7305,138892
1485.1941,138895
2885.9639,138902
3842.8171,138909
1104.8867,138925
1780.2949,138930
4077.7695,138931
6631.9976,138934
1741.3546,138937
2881.141,138938
3384.5908,138945
1728.2079,138949
2903.1428,138956
7598.2207,138959
708.8582,138970
2603.27,138973
2361.298,138975
978.2589,138976
1864.041,138983
966.60986,138986
2841.5732,138991
1927.1321,138992
1082.072,138993
856.797,138995
962.4441,139001
1090.4237,139005
1286.0918,139007
3605.9534,139009
1177.4854,139014
1533.7999,139016
2941.5037,139020
835.6522,139032
805.92847,139035
1422.8098,139042
2121.4817,139056
2259.681,139057
3344.137,139058
1165.8868,139060
8908.353,139061
1679.2501,139062
1847.547,139066
1346.7189,139068
1458.6626,139074
2080.3057,139075
797.7729,139076
1174.9065,139079
7582.8784,139085
3170.5825,139091
1112.5837,139096
946.75183,139111
1808.6218,139116
1062.4103,139117
793.1368,139118
2127.6167,139126
1375.6707,139129
1489.8337,139134
1583.4564,139135
1977.8384,139138
1431.0859,139140
3171.862,139147
3773.6309,139152
4217.4346,139160
3143.9187,139166
3689.8455,139175
1480.874,139178
2260.6958,139179
3345.5027,139189
1099.2002,139192
2480.13,139193
860.76074,139196
2501.0742,139200
928.2229,139201
1297.8638,139203
1269.5804,139205
2001.6143,139208
2485.4336,139210
1430.8721,139211
1745.546,139229
1816.2574,139241
1184.6649,139242
1273.7263,139257
1355.4568,139267
814.54926,139278
1187.3058,139279
8356.489,139280
1751.3427,139284
879.50586,139291
1189.162,139292
2402.2593,139293
3317.7502,139294
1521.297,139295
5206.8286,139301
6561.3403,139306
1714.5504,139307
1990.4402,139309
5761.464,139310
893.6743,139313
1793.3679,139317
3369.6216,139318
2440.3982,139319
3185.1238,139326
1825.6522,139334
1478.2888,139338
2424.5168,139340
896.343,139341
1954.0984,139347
1237.4117,139358
1955.69,139363
3239.9766,139365
880.2798,139366
2614.843,139369
4975.519,139389
1327.6243,139397
1777.2839,139402
3217.9067,139407
1174.9923,139409
2068.1262,139418
9593.499,139427
2398.1936,139430
1442.1339,139432
3787.1675,139443
7335.867,139444
2327.28,139453
2612.2617,139457
931.0708,139459
1346.129,139465
1458.5115,139466
1567.101,139473
1016.1936,139474
2337.7136,139478
1491.4106,139484
5606.2095,139491
1127.6711,139497
7378.584,139499
1154.3995,139502
1783.8315,139503
2350.837,139510
3739.9602,139513
1972.4419,139515
1580.6481,139522
2891.1243,139525
1844.82,139528
1492.8339,139535
2419.7043,139538
1926.2053,139542
4146.1953,139548
2304.9358,139553
1190.4734,139557
2321.5022,139566
2574.4832,139569
767.8598,139591
2131.8372,139607
1031.9999,139610
4133.679,139617
1577.1779,139628
931.78613,139634
3009.3875,139636
1617.174,139637
2189.774,139643
2162.1113,139651
2999.3518,139653
4923.61,139664
1872.6917,139665
1952.9348,139666
2223.5583,139668
2801.002,139669
1913.0266,139678
703.8035,139681
6896.7183,139683
1215.1537,139685
1825.7584,139692
5174.897,139698
726.8961,139699
6518.404,139701
1636.641,139702
2695.4402,139704
930.3251,139706
2005.4978,139710
2869.3074,139712
3426.454,139713
2970.1401,139715
1791.7717,139720
2210.0703,139724
4134.9775,139725
1960.0559,139728
736.481,139729
3346.3953,139739
1778.56,139747
1303.1277,139755
5607.6323,139759
1128.4481,139767
888.8408,139768
1709.3893,139769
1758.0769,139771
813.2729,139776
1574.9183,139777
2233.4175,139780
1398.8469,139805
3159.2034,139806
3082.2764,139808
5836.2646,139811
2481.1665,139823
2846.1365,139828
792.1887,139842
1478.9178,139845
1461.6415,139848
1608.0864,139852
2320.2905,139857
1175.8292,139865
1459.3041,139868
726.9372,139871
6057.155,139874
5801.978,139875
1160.4553,139878
1859.0767,139888
6743.432,139891
2029.0325,139892
10771.714,139894
4139.192,139899
3363.5706,139902
5424.5503,139907
5814.2456,139908
1383.5093,139910
1955.0486,139911
2379.8386,139914
2884.731,139924
4012.959,139934
1825.8251,139936
931.08264,139938
782.5521,139960
1914.7009,139962
1744.9191,139977
2536.9968,139982
1386.1527,139989
3503.8064,139995
9095.416,139998
4815.8306,140000
4868.2085,140003
1683.6713,140009
1095.9105,140013
1232.5242,140019
2829.929,140021
8585.805,140026
4634.5874,140030
1267.4944,140036
2205.5466,140043
1841.1259,140053
3835.683,140054
2011.28,140059
1644.0968,140064
2000.1797,140069
1928.0259,140072
3629.8823,140075
2866.9053,140078
2466.4863,140087
5353.416,140101
3308.9248,140105
5833.4214,140108
4041.497,140120
2180.5012,140121
3218.0925,140126
1178.6676,140129
1256.3604,140130
1319.2391,140131
1847.8936,140137
4414.3745,140138
2581.1086,140139
2146.6445,140145
1103.6143,140150
1990.7222,140154
2436.0881,140156
4548.2725,140160
3689.5452,140163
2154.4343,140166
1529.1343,140170
5781.4814,140173
3148.4055,140180
2732.275,140189
2973.752,140195
1900.054,140197
1700.4296,140198
2216.5652,140214
1486.6049,140215
1742.1481,140220
2423.003,140228
2965.5632,140230
6419.4946,140232
3983.5557,140246
2401.7642,140249
1599.7247,140251
6210.5195,140253
914.3345,140254
3698.1714,140258
2049.1487,140259
1419.5676,140277
2108.4275,140281
1633.6527,140283
4560.1787,140289
1009.8634,140297
823.5563,140303
1790.3837,140311
2238.0215,140313
2369.7844,140321
1844.8687,140323
2295.4614,140325
3125.461,140330
1739.7898,140339
1175.4822,140340
3601.9846,140341
4334.4644,140342
1815.845,140344
2425.0186,140348
1730.9047,140349
2409.2458,140363
1733.5508,140364
3573.2825,140365
4093.4966,140369
2302.1362,140371
1691.7544,140376
2330.5215,140377
6437.5234,140381
1651.0302,140382
2657.389,140383
3086.0222,140384
2196.767,140400
1755.3851,140401
1317.1368,140412
1325.7883,140418
1314.9183,140420
1788.8534,140421
1305.5099,140423
1039.4402,140424
1643.1877,140426
3317.7034,140428
964.71497,140429
1493.7609,140431
5194.0146,140438
2025.3113,140450
7234.6025,140451
1671.5961,140462
1154.2832,140463
4222.5684,140464
7747.038,140476
1696.1526,140478
893.97375,140496
5866.4644,140498
4107.868,140502
7739.486,140503
936.99133,140505
1298.2688,140517
4509.2188,140521
2290.0352,140523
1302.2593,140527
2042.291,140532
4214.3896,140544
2118.0615,140547
1836.2925,140552
7062.7334,140557
1223.753,140565
1882.9075,140566
3311.8174,140570
2202.258,140576
1845.1777,140579
1098.2063,140585
1848.7649,140589
1938.6052,140594
1355.2417,140598
1078.2094,140602
3226.0688,140604
1645.0493,140610
1301.9556,140615
5038.0146,140627
1999.8806,140631
1498.0525,140634
1306.7408,140638
2689.592,140641
2746.1853,140642
2964.5278,140650
1143.2502,140653
3145.8518,140654
2654.329,140657
2169.5217,140658
1629.1683,140673
4306.4854,140675
1297.8202,140679
3751.6594,140685
3701.2285,140688
1970.0947,140694
5210.274,140695
2366.1218,140706
1546.5669,140707
3480.037,140713
9161.346,140717
1386.3676,140723
3768.102,140725
2538.5308,140727
2096.559,140745
5190.667,140749
6249.87,140750
2053.332,140752
1384.1823,140775
1295.5985,140778
2452.1155,140781
1905.1199,140784
3051.3276,140785
5045.503,140786
9894.688,140788
1036.9084,140797
1721.0679,140799
3391.3865,140810
2704.7969,140812
1814.9906,140826
1033.707,140830
5559.7725,140834
2850.9685,140836
1540.2738,140838
4039.059,140845
3805.8086,140846
1175.4501,140869
1785.5094,140871
2375.8572,140873
5348.0273,140874
1053.2433,140876
1989.3052,140890
2413.2341,140894
1594.6421,140901
893.10706,140905
942.5431,140915
3891.4167,140916
1824.1846,140924
1419.9817,140927
9537.109,140935
2934.5938,140936
1683.8195,140940
1449.0446,140954
2191.323,140959
3576.4001,140961
2068.9949,140975
4677.666,140980
2788.7092,140986
707.4361,140987
2411.2646,140988
2063.0542,140993
2480.3982,140997
3059.132,141000
4372.0073,141004
4370.2026,141014
2159.3804,141016
2606.567,141020
7104.3267,141031
3058.1782,141036
1732.0403,141037
975.3522,141042
1024.0695,141044
1038.4282,141046
2773.5984,141049
2113.1953,141052
2059.427,141053
1925.6184,141054
598.34467,141055
1687.848,141056
3962.4116,141057
1379.2052,141058
4934.9683,141063
1056.4996,141068
5779.16,141075
1864.6848,141078
1828.786,141081
3104.4377,141082
6960.364,141095
1290.7598,141097
2725.6536,141099
8178.63,141100
1282.2179,141103
2228.9426,141109
1784.9244,141117
1514.48,141118
2303.8215,141123
2021.9077,141124
5476.438,141127
3541.5664,141132
1108.8263,141135
1333.7268,141155
2434.7397,141158
1563.547,141160
1933.4951,141163
1410.1318,141174
5660.634,141176
1154.4789,141178
5021.4863,141189
1218.1625,141192
2282.172,141194
3154.3823,141197
1723.4061,141201
1119.062,141204
2199.2793,141209
2997.0154,141216
1774.4188,141225
2523.3418,141229
2121.7761,141243
1501.2391,141256
3646.0603,141257
1957.6501,141264
1030.0627,141265
2152.3594,141267
1675.4563,141274
1296.9285,141278
1180.7175,141284
1514.3794,141289
843.0884,141297
2054.4175,141303
1905.8418,141306
1216.7222,141307
1402.5542,141319
1355.9486,141327
813.2212,141328
1673.096,141329
1057.8832,141332
3683.5554,141336
3388.8083,141350
2547.683,141355
3242.796,141356
6765.3516,141357
3916.0688,141358
1569.8391,141362
3125.4038,141377
4551.307,141381
1025.6283,141387
1881.6584,141388
4961.481,141389
2221.5771,141390
1379.1344,141393
1257.6428,141403
3815.3745,141412
2996.5215,141414
3858.1294,141415
5658.527,141420
2739.2576,141421
4137.9136,141422
7745.1665,141424
4577.866,141426
1701.0476,141428
3861.9084,141433
2696.2617,141441
10824.587,141449
1841.3848,141450
6493.3535,141461
840.1133,141462
1190.5623,141467
2718.9038,141481
1321.1992,141485
1721.383,141486
3265.3005,141489
1036.4468,141490
5505.9365,141493
2756.6108,141495
1904.5408,141499
2421.6912,141501
1356.7352,141504
2102.097,141510
1095.7919,141513
698.59784,141520
3115.328,141523
2859.1438,141526
2102.9543,141527
1356.8844,141529
807.14465,141536
880.67334,141546
1364.4364,141548
4928.5815,141550
1439.5066,141555
1315.0115,141558
734.4135,141575
5282.4653,141583
1901.7258,141591
2245.5068,141593
2138.548,141603
975.8241,141605
2835.1956,141607
769.37335,141609
1197.552,141613
717.6018,141622
997.2173,141623
1104.0476,141626
5280.186,141635
1461.5162,141639
1716.4996,141640
2952.9841,141642
1271.3572,141657
4056.543,141667
1751.4153,141677
2499.9294,141681
2779.284,141682
1863.8196,141685
2748.8809,141690
5239.0483,141692
7882.4077,141695
3870.4473,141696
4902.0483,141697
1259.1749,141701
2951.7517,141705
2089.2097,141708
1489.7572,141710
1156.8527,141712
1326.3741,141713
2820.8923,141716
1345.036,141717
2736.169,141720
6271.1016,141721
1203.1089,141727
2449.8643,141728
2030.1277,141730
4241.538,141734
1236.2264,141739
4482.8228,141744
2456.624,141758
3047.1877,141760
2479.9905,141765
2156.3694,141768
12216.146,141769
6148.3423,141773
4155.0576,141777
1460.656,141779
2971.138,141795
1274.4932,141796
1408.8517,141797
1417.2502,141801
3275.925,141804
1816.719,141806
4722.1987,141807
1266.485,141812
2611.216,141816
1233.5902,141817
2001.3394,141819
4319.4316,141822
2541.881,141826
5094.086,141833
2290.8179,141835
920.4176,141842
3448.8228,141848
3126.752,141854
1386.3079,141857
3695.5403,141862
3924.0488,141866
4224.9185,141869
1293.2377,141873
2130.1921,141874
2065.7751,141879
847.9636,141880
1084.2368,141881
2317.869,141882
1105.9418,141886
1785.7717,141892
2826.6309,141896
1204.808,141899
3055.125,141903
1099.9606,141912
1523.5892,141914
1670.1847,141915
2520.1038,141917
3060.158,141918
818.35547,141922
4496.75,141927
2929.2263,141943
4420.663,141955
1385.3127,141960
2834.9321,141982
2248.3071,141994
3085.2954,141996
1706.5034,142012
7318.99,142016
3312.8223,142021
2127.0498,142022
2885.608,142024
12418.698,142026
1203.2654,142029
1175.86,142038
1476.9872,142044
1563.9507,142047
1152.7961,142065
2789.0884,142070
2828.9353,142085
2615.2014,142091
5691.2354,142098
2088.2776,142101
2583.3586,142102
896.2666,142108
8353.43,142120
3819.5928,142131
1590.2292,142136
3262.2385,142143
2159.1306,142147
2258.8777,142150
10701.531,142152
2379.5913,142157
2159.7832,142165
2069.22,142175
706.47217,142178
5397.57,142180
4703.8696,142181
4463.7563,142186
1434.1742,142190
1819.9758,142194
1591.7366,142202
2257.1746,142205
1190.2136,142206
1444.5757,142207
1167.9766,142208
5705.9624,142209
753.7801,142216
2787.6462,142223
1526.9392,142247
9357.724,142264
1300.3735,142267
2530.3555,142270
1593.849,142278
4831.9,142283
2122.0518,142285
1867.9185,142297
1554.5067,142303
1050.789,142304
2474.7268,142309
2528.9836,142310
1054.533,142312
1313.5933,142314
2717.245,142316
2024.5793,142318
5944.0884,142319
3107.105,142321
1176.7775,142322
1634.3287,142324
1333.9799,142329
1799.1088,142333
1900.8691,142336
3679.0322,142342
2264.5437,142353
3630.938,142357
2967.1182,142366
1095.2316,142368
15523.825,142371
916.45776,142378
2750.4282,142380
1136.1969,142398
2117.279,142400
2486.882,142405
1498.3293,142411
1907.457,142413
6296.9185,142419
2244.249,142422
1171.5636,142423
1297.3082,142432
1227.5409,142433
4668.5386,142437
1840.3999,142446
1918.8857,142452
2234.8347,142469
2237.7866,142470
1041.2079,142479
2098.6199,142480
1420.4807,142483
3991.271,142484
3917.8628,142485
3329.4512,142489
677.5475,142493
1281.8632,142503
1948.1848,142506
1981.0537,142507
1350.8236,142511
4687.435,142518
1590.4341,142520
5029.864,142524
7382.2925,142527
2276.2305,142528
2292.8662,142529
1457.5382,142530
5562.6074,142532
2625.1055,142537
874.93994,142540
2968.508,142543
2551.3318,142549
4909.844,142550
3334.1665,142551
2233.9153,142552
1259.9976,142569
2655.0574,142570
3127.5388,142586
1114.8126,142599
2832.172,142605
1990.5989,142607
1108.8114,142612
5912.109,142613
1732.3369,142620
1449.3347,142621
2470.8027,142623
2575.575,142625
1794.3481,142627
1699.4973,142630
1314.672,142637
1823.2379,142642
1860.6602,142643
2315.903,142650
1459.5865,142653
1714.4098,142655
3052.4812,142657
2439.9524,142658
8599.657,142661
1057.9521,142666
1450.3724,142673
1577.1964,142679
703.9729,142680
3888.5068,142683
723.0214,142686
4431.516,142691
1941.2429,142693
1111.5302,142697
3444.7468,142698
864.08606,142699
8429.687,142701
1369.8795,142703
2343.4487,142709
1102.5542,142714
1796.2253,142719
2707.0234,142720
3509.1758,142722
2756.078,142729
1735.7362,142738
1052.5753,142741
5598.5674,142746
2584.1843,142748
1079.8439,142758
2415.68,142765
2203.8372,142771
2993.633,142780
937.9015,142785
1088.1367,142794
1029.4083,142802
1409.1517,142807
2797.6123,142817
1230.0413,142830
1722.1555,142832
2708.6611,142838
4326.0137,142841
1325.8909,142842
1896.5979,142844
5828.3833,142850
3899.8066,142851
3874.0513,142852
5678.922,142859
9031.605,142864
3150.9612,142866
1643.9965,142867
947.0635,142870
3045.8223,142873
3754.6904,142879
6685.5947,142883
1736.0067,142891
1021.6577,142897
1076.4868,142913
973.8242,142919
1070.3273,142920
1360.2064,142926
3412.2573,142930
2016.6377,142931
1572.0879,142932
1370.6754,142938
2427.7363,142939
2991.5261,142940
3144.2695,142941
4704.197,142942
8199.663,142946
1053.7441,142951
1018.01196,142953
2131.3936,142966
1306.6187,142983
1583.1783,142987
2781.5322,142988
1343.1239,142990
1561.2267,142995
4527.817,142996
3914.6519,142997
9951.184,143000
3797.8818,143003
4278.6025,143004
2413.2927,143005
952.4363,143007
1837.4492,143011
2361.8452,143013
2218.789,143015
5546.38,143017
2387.599,143020
1316.6616,143024
1595.4689,143028
2888.334,143037
1956.4456,143040
1943.9463,143048
1455.7269,143049
2339.9182,143051
1225.0436,143053
2239.1028,143056
2316.3518,143057
1122.4515,143058
1704.6271,143066
2277.9692,143067
2950.0627,143077
4613.9805,143079
1199.0916,143082
5464.903,143090
849.7771,143097
2490.84,143104
6265.945,143105
6320.9473,143113
718.04205,143120
2808.1167,143128
2051.58,143132
1664.4994,143135
2074.9968,143141
4185.232,143142
1660.4524,143146
2214.9858,143147
2521.1248,143156
2039.8469,143158
5318.177,143159
1483.3052,143161
1781.5502,143169
1059.9271,143170
3072.0566,143172
2669.314,143174
1043.7472,143179
6211.6626,143181
1451.3982,143189
2709.4546,143201
2567.9172,143207
4047.7598,143208
1641.466,143212
1482.2444,143214
1920.4473,143215
2840.158,143218
719.4725,143227
2965.9165,143232
2126.8113,143234
3447.9043,143239
2129.0544,143241
1582.4685,143243
1610.939,143244
2914.7327,143256
1747.6002,143262
3409.5264,143263
2301.448,143266
1547.5258,143269
1724.0079,143271
1002.6902,143278
1843.6902,143284
1151.2103,143288
1261.5941,143300
2163.7146,143301
3632.2864,143302
3413.4355,143306
3337.8962,143317
3993.63,143326
3107.6284,143328
3988.266,143334
5532.6685,143335
2084.3518,143336
1223.2114,143342
1596.6696,143344
1596.7733,143346
3833.0205,143355
9838.547,143358
2071.8347,143360
7700.4517,143361
2568.0847,143363
2132.1096,143369
1847.5206,143373
1439.5793,143375
1455.8706,143383
1505.4766,143385
784.2501,143394
1826.7256,143398
3441.7622,143412
2106.7395,143414
2255.2175,143418
1233.6058,143426
5248.4136,143427
1560.5214,143428
6218.656,143432
1413.2235,143437
1578.0026,143441
1395.7843,143446
1423.7255,143453
1060.7745,143456
2806.221,143457
3081.4282,143466
1588.9526,143479
1616.2192,143483
5779.4453,143486
3327.7717,143491
1664.9734,143492
1419.9353,143496
3974.9146,143497
2966.8284,143503
743.79126,143511
2155.9414,143517
939.6255,143521
1422.7076,143522
1364.2924,143527
1845.9484,143531
4952.5645,143537
722.13806,143540
4136.1724,143544
1048.0479,143547
1349.9349,143550
4167.752,143552
2011.6218,143554
4344.092,143560
1009.0469,143566
1813.644,143573
1198.0692,143575
5267.3184,143582
4049.3804,143583
1692.516,143587
3528.085,143593
1559.5151,143597
1390.0504,143599
2885.3606,143615
1370.483,143623
3955.1182,143624
4505.6274,143628
7623.8906,143635
1965.5898,143638
3862.9158,143643
1698.1672,143645
2352.0828,143655
7272.824,143658
1010.36487,143661
1854.2244,143664
2870.4346,143666
2026.7825,143669
1509.0936,143676
1574.0612,143685
2346.4934,143687
3699.748,143689
1372.8789,143694
5766.589,143698
1161.6989,143702
1321.1718,143703
569.26636,143704
1564.0491,143705
1314.9364,143711
1624.2878,143714
3541.413,143722
689.8966,143732
1292.5287,143739
2562.1265,143741
1441.4685,143743
1611.128,143745
1688.9656,143750
1012.9133,143759
2331.5364,143767
1216.8336,143769
4119.617,143780
1796.0302,143784
16011.74,143787
2222.7253,143788
848.18604,143789
1137.6945,143805
2213.8599,143808
3568.665,143815
2438.7417,143827
1336.5531,143828
1619.6746,143830
3372.731,143837
2103.753,143842
1042.567,143848
2279.7139,143849
1518.325,143852
1962.75,143861
2807.847,143863
2049.1895,143870
2733.773,143871
2248.1157,143872
3467.5432,143873
2992.9294,143878
2382.6055,143882
2547.3333,143883
1349.4141,143886
1677.6844,143890
2854.9106,143901
2655.0,143902
3510.8176,143906
2645.4417,143914
5825.308,143917
1632.4937,143922
3767.875,143928
3325.663,143933
1393.5107,143935
1398.1625,143948
1201.0403,143950
3957.0361,143958
7131.74,143962
6530.1455,143976
2503.1152,143981
1156.2678,143986
2575.9773,143990
2526.4421,143995
3355.0845,144001
1188.7181,144005
3338.7432,144013
4752.39,144014
2014.4805,144016
5324.021,144020
1503.6348,144021
3136.904,144031
2202.0232,144032
1554.5403,144048
2534.6423,144062
2154.414,144063
3965.0283,144066
3557.6902,144076
2691.7769,144079
1696.5713,144086
2081.2822,144093
1726.1045,144096
6083.5796,144097
2469.5867,144105
1386.2625,144111
1121.6831,144112
2176.168,144115
1028.8323,144127
1405.205,144132
1233.5731,144135
1695.1809,144139
1299.9186,144149
6557.2856,144156
1901.2849,144158
1292.1515,144159
5307.73,144163
2774.391,144167
1158.2554,144170
1860.1855,144188
2654.826,144191
1283.9504,144195
1245.2322,144198
2188.4307,144199
723.00073,144206
1681.1311,144207
3812.599,144209
2266.312,144211
2463.3833,144220
3804.0403,144221
880.22205,144225
1293.6742,144229
1599.2767,144239
2879.69,144240
5161.7295,144242
2057.9312,144245
2700.4631,144250
1824.2019,144253
2591.7114,144254
7637.512,144265
927.84045,144266
2637.4233,144267
1773.9321,144268
2308.932,144280
939.2295,144291
2773.0015,144293
4962.564,144295
2308.9727,144299
1799.7809,144301
3114.863,144308
10876.881,144310
1430.9575,144325
1940.2253,144327
1479.4375,144328
2611.3164,144335
1845.01,144340
3525.217,144356
7043.5864,144358
1021.9048,144369
1078.0546,144376
2228.307,144379
2221.9363,144383
794.81134,144385
1927.8789,144387
2594.9587,144389
6948.983,144390
7493.489,144395
2607.9043,144400
3220.5676,144403
802.9537,144407
2259.2366,144413
2059.7017,144417
1259.3656,144420
2600.375,144441
1678.5289,144442
1213.8318,144443
3380.713,144446
2039.5715,144463
11809.39,144469
2949.7415,144475
1722.2958,144478
1529.6859,144490
1928.8987,144491
1396.295,144498
3446.9094,144504
1135.5453,144507
1779.8615,144511
1575.7869,144514
2124.4424,144525
3362.4084,144527
4644.3716,144529
1142.7231,144534
2744.1025,144537
1497.9957,144552
2190.0315,144560
5176.902,144564
1656.3972,144566
2788.2617,144569
1430.3915,144583
1614.1913,144587
1808.0664,144588
1642.7615,144593
1780.8492,144594
3522.6848,144597
1534.7732,144608
1357.9062,144609
1948.0242,144611
